CONCEPT_ID,OPERATOR,ELEMENT_NAME,FILTER,TITLE,ID,short_name
11431,between,pp_ask_info_26,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",137,celf_402
11431,between,pp_ask_info_27,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",138,celf_402
11431,between,pp_ask_info_28,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",139,celf_402
11431,between,pp_ask_info_29,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",140,celf_402
11431,between,pp_ask_info_30,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",141,celf_402
11431,between,pp_ask_info_31,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",142,celf_402
11431,between,pp_ask_info_32,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",143,celf_402
11431,between,pp_ask_info_33,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",144,celf_402
11431,between,pp_ask_info_34,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",145,celf_402
11431,between,pp_ask_info_35,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",146,celf_402
11431,between,pp_ask_info_36,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",147,celf_402
11431,between,pp_ask_info_37,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",148,celf_402
11431,between,pp_ask_info_38,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",149,celf_402
11431,between,pp_ask_info_39,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",150,celf_402
11431,between,pp_rit_conv_skil_13,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",151,celf_402
11431,between,pp_rit_conv_skil_14,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",152,celf_402
11431,between,pp_rit_conv_skil_16,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",153,celf_402
11431,between,pp_rit_conv_skil_2,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",154,celf_402
11431,between,pp_rit_conv_skil_20,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",155,celf_402
11431,between,pp_rit_conv_skil_21,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",156,celf_402
11431,between,pp_rit_conv_skil_22,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",157,celf_402
11431,between,pp_rit_conv_skil_3,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",158,celf_402
11431,between,pp_rit_conv_skil_7,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",159,celf_402
11431,between,pp_rit_conv_skil_9,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",160,celf_402
11431,in,copingskills_11,1;2,Vineland-II - Survey Form (2005),129,vinelandsurvey_200505
11431,in,copingskills_2,1;2,Vineland-II - Survey Form (2005),130,vinelandsurvey_200505
11431,in,copingskills_5,1;2,Vineland-II - Survey Form (2005),131,vinelandsurvey_200505
11431,in,copingskills_6,1;2,Vineland-II - Survey Form (2005),132,vinelandsurvey_200505
11431,in,copingskills_9,1;2,Vineland-II - Survey Form (2005),133,vinelandsurvey_200505
11432,=,copingskills_11,0,Vineland-II - Survey Form (2005),2088,vinelandsurvey_200505
11432,=,copingskills_2,0,Vineland-II - Survey Form (2005),2089,vinelandsurvey_200505
11432,=,copingskills_5,0,Vineland-II - Survey Form (2005),2090,vinelandsurvey_200505
11432,=,copingskills_6,0,Vineland-II - Survey Form (2005),2091,vinelandsurvey_200505
11432,=,copingskills_9,0,Vineland-II - Survey Form (2005),2092,vinelandsurvey_200505
11432,=,current_askiappques,Yes,Social Communication Questionnaire (SCQ) - Current Form,2093,scq_current04
11432,in,cbcl90,1;2,Child Behavior Checklist (CBCL) 6-18,161,cbcl01
11432,in,funccom_cinappq,1;2,"Autism Diagnostic Interview, Revised (ADI-R)",162,adi_200304
11432,in,funccom_einappq,1;2,"Autism Diagnostic Interview, Revised (ADI-R)",163,adi_200304
11432,in,lifetime_askiappques,Yes,Social Communication Questionnaire (SCQ) - Lifetime,164,scq_lifetime04
11432,in,mbiexternalizing_9s,1;2,Vineland-II - Survey Form (2005),165,vinelandsurvey_200505
11432,in,mbiother_10s,1;2,Vineland-II - Survey Form (2005),166,vinelandsurvey_200505
11432,in,pp_ask_info_23,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",167,celf_402
11432,in,pp_ask_info_24,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",168,celf_402
11432,in,pp_ask_info_25,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",169,celf_402
11432,in,pp_ask_info_26,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",170,celf_402
11432,in,pp_ask_info_27,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",171,celf_402
11432,in,pp_ask_info_28,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",172,celf_402
11432,in,pp_ask_info_29,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",173,celf_402
11432,in,pp_ask_info_30,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",174,celf_402
11432,in,pp_ask_info_31,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",175,celf_402
11432,in,pp_ask_info_32,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",176,celf_402
11432,in,pp_ask_info_33,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",177,celf_402
11432,in,pp_ask_info_34,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",178,celf_402
11432,in,pp_ask_info_35,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",179,celf_402
11432,in,pp_ask_info_36,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",180,celf_402
11432,in,pp_ask_info_37,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",181,celf_402
11432,in,pp_ask_info_38,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",182,celf_402
11432,in,pp_ask_info_39,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",183,celf_402
11432,in,pp_rit_conv_skil_13,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",184,celf_402
11432,in,pp_rit_conv_skil_14,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",185,celf_402
11432,in,pp_rit_conv_skil_16,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",186,celf_402
11432,in,pp_rit_conv_skil_2,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",187,celf_402
11432,in,pp_rit_conv_skil_20,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",188,celf_402
11432,in,pp_rit_conv_skil_21,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",189,celf_402
11432,in,pp_rit_conv_skil_22,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",190,celf_402
11432,in,pp_rit_conv_skil_3,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",191,celf_402
11432,in,pp_rit_conv_skil_7,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",192,celf_402
11432,in,pp_rit_conv_skil_9,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",193,celf_402
11451,between,ccc2itm42,1::3,Children's Communication Checklist - 2,195,ccc201
11451,between,ccc2itm61,1::3,Children's Communication Checklist - 2,196,ccc201
11451,in,bpass11,1;2,Broader Phenotype Autism Symptom Scale,194,bpass01
11451,in,expressive_29,1;2,Vineland-II - Survey Form (2005),197,vinelandsurvey_200505
11451,in,expressive_39,1;2,Vineland-II - Survey Form (2005),198,vinelandsurvey_200505
11451,in,parentreport_51,1,"SRS-2. Adult, Preschool and School Age",199,srs201
11451,in,parentreport_51,1,Social Responsiveness Scale (SRS),199,srs02
11452,=,ccc2itm42,0,Children's Communication Checklist - 2,2094,ccc201
11452,=,ccc2itm61,0,Children's Communication Checklist - 2,2095,ccc201
11452,=,expressive_29,0,Vineland-II - Survey Form (2005),2096,vinelandsurvey_200505
11452,=,expressive_39,0,Vineland-II - Survey Form (2005),2097,vinelandsurvey_200505
11452,between,parentreport_51,2::4,"SRS-2. Adult, Preschool and School Age",311,srs201
11452,between,parentreport_51,2::4,Social Responsiveness Scale (SRS),311,srs02
11452,in,bpass11,3;4,Broader Phenotype Autism Symptom Scale,310,bpass01
11461,=,ccc2itm40,0,Children's Communication Checklist - 2,2098,ccc201
11461,=,parentreport_19,1,"SRS-2. Adult, Preschool and School Age",2099,srs201
11461,=,parentreport_19,1,Social Responsiveness Scale (SRS),2099,srs02
11461,=,srsprs_q10,1,SRS-2. Preschool Version,2100,srs2_preschool01
11461,=,srsprs_q10,1,Social Responsiveness Scale (SRS) - Preschool Version,2100,srs_preschool_200601
11461,=,srsprs_q19,1,SRS-2. Preschool Version,2101,srs2_preschool01
11461,=,srsprs_q19,1,Social Responsiveness Scale (SRS) - Preschool Version,2101,srs_preschool_200601
11461,=,srsprs_q51,1,Social Responsiveness Scale (SRS) - Preschool Version,2102,srs_preschool_200601
11461,between,ccc2itm68,1::3,Children's Communication Checklist - 2,313,ccc201
11461,between,pp_ask_info_24,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",326,celf_402
11461,between,pp_ask_info_25,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",327,celf_402
11461,between,pp_rit_conv_skil_10,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",328,celf_402
11461,between,pp_rit_conv_skil_11,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",329,celf_402
11461,between,pp_rit_conv_skil_6,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",330,celf_402
11461,in,bpass12,1;2,Broader Phenotype Autism Symptom Scale,312,bpass01
11461,in,codinga_oinfo_c,0;1,Autism Diagnostic Observation Schedule (ADOS) - Module 3,314,ados3_200103
11461,in,codinga_oinfo_c,0;1,Autism Diagnostic Observation Schedule (ADOS)- Module 3,314,ados3_200102
11461,in,codinga_oinfo_c,0;1,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),314,ados3_200701
11461,in,codinga_oinfo_c,0;1,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",314,ados3_201201
11461,in,codinga_oinfo_d,0;1,Autism Diagnostic Observation Schedule (ADOS) - Module 4,315,ados4_200102
11461,in,codinga_oinfo_d,0;1,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",315,ados4_201201
11461,in,codinga_reprt_c,0;1,Autism Diagnostic Observation Schedule (ADOS) - Module 3,316,ados3_200103
11461,in,codinga_reprt_c,0;1,Autism Diagnostic Observation Schedule (ADOS)- Module 3,316,ados3_200102
11461,in,codinga_reprt_c,0;1,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),316,ados3_200701
11461,in,codinga_reprt_c,0;1,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",316,ados3_201201
11461,in,codinga_reprt_d,0;1,Autism Diagnostic Observation Schedule (ADOS) - Module 4,317,ados4_200102
11461,in,codinga_reprt_d,0;1,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",317,ados4_201201
11461,in,expressive_15,1;2,Vineland-II - Survey Form (2005),318,vinelandsurvey_200505
11461,in,expressive_17,1;2,Vineland-II - Survey Form (2005),319,vinelandsurvey_200505
11461,in,expressive_25,1;2,Vineland-II - Survey Form (2005),320,vinelandsurvey_200505
11461,in,expressive_40,1;2,Vineland-II - Survey Form (2005),321,vinelandsurvey_200505
11461,in,expressive_43,1;2,Vineland-II - Survey Form (2005),322,vinelandsurvey_200505
11461,in,expressive_45,1;2,Vineland-II - Survey Form (2005),323,vinelandsurvey_200505
11461,in,expressive_51,1;2,Vineland-II - Survey Form (2005),324,vinelandsurvey_200505
11461,in,expressive_53,1;2,Vineland-II - Survey Form (2005),325,vinelandsurvey_200505
11462,=,ccc2itm68,0,Children's Communication Checklist - 2,2103,ccc201
11462,=,codinga_oinfo_d,2,Autism Diagnostic Observation Schedule (ADOS) - Module 4,2104,ados4_200102
11462,=,codinga_oinfo_d,2,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",2104,ados4_201201
11462,=,expressive_15,0,Vineland-II - Survey Form (2005),2105,vinelandsurvey_200505
11462,=,expressive_17,0,Vineland-II - Survey Form (2005),2106,vinelandsurvey_200505
11462,=,expressive_25,0,Vineland-II - Survey Form (2005),2107,vinelandsurvey_200505
11462,=,expressive_40,0,Vineland-II - Survey Form (2005),2108,vinelandsurvey_200505
11462,=,expressive_43,0,Vineland-II - Survey Form (2005),2109,vinelandsurvey_200505
11462,=,expressive_45,0,Vineland-II - Survey Form (2005),2110,vinelandsurvey_200505
11462,=,expressive_51,0,Vineland-II - Survey Form (2005),2111,vinelandsurvey_200505
11462,=,expressive_53,0,Vineland-II - Survey Form (2005),2112,vinelandsurvey_200505
11462,between,ccc2itm40,1::3,Children's Communication Checklist - 2,332,ccc201
11462,between,parentreport_19,2::4,"SRS-2. Adult, Preschool and School Age",336,srs201
11462,between,parentreport_19,2::4,Social Responsiveness Scale (SRS),336,srs02
11462,between,srsprs_q10,2::4,SRS-2. Preschool Version,342,srs2_preschool01
11462,between,srsprs_q10,2::4,Social Responsiveness Scale (SRS) - Preschool Version,342,srs_preschool_200601
11462,between,srsprs_q19,2::4,SRS-2. Preschool Version,343,srs2_preschool01
11462,between,srsprs_q19,2::4,Social Responsiveness Scale (SRS) - Preschool Version,343,srs_preschool_200601
11462,between,srsprs_q51,2::4,Social Responsiveness Scale (SRS) - Preschool Version,344,srs_preschool_200601
11462,in,bpass12,3;4,Broader Phenotype Autism Symptom Scale,331,bpass01
11462,in,codinga_oinfo_c,2;3,Autism Diagnostic Observation Schedule (ADOS) - Module 3,333,ados3_200103
11462,in,codinga_oinfo_c,2;3,Autism Diagnostic Observation Schedule (ADOS)- Module 3,333,ados3_200102
11462,in,codinga_oinfo_c,2;3,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),333,ados3_200701
11462,in,codinga_oinfo_c,2;3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",333,ados3_201201
11462,in,codinga_reprt_c,2;3,Autism Diagnostic Observation Schedule (ADOS) - Module 3,334,ados3_200103
11462,in,codinga_reprt_c,2;3,Autism Diagnostic Observation Schedule (ADOS)- Module 3,334,ados3_200102
11462,in,codinga_reprt_c,2;3,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),334,ados3_200701
11462,in,codinga_reprt_c,2;3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",334,ados3_201201
11462,in,codinga_reprt_d,2;3,Autism Diagnostic Observation Schedule (ADOS) - Module 4,335,ados4_200102
11462,in,codinga_reprt_d,2;3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",335,ados4_201201
11462,in,pp_ask_info_24,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",337,celf_402
11462,in,pp_ask_info_25,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",338,celf_402
11462,in,pp_rit_conv_skil_10,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",339,celf_402
11462,in,pp_rit_conv_skil_11,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",340,celf_402
11462,in,pp_rit_conv_skil_6,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",341,celf_402
11471,between,codingb_caff_d,0::2,Autism Diagnostic Observation Schedule (ADOS) - Module 4,345,ados4_200102
11471,between,codingb_caff_d,0::2,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",345,ados4_201201
11471,between,parentreport_12,2::4,"SRS-2. Adult, Preschool and School Age",348,srs201
11471,between,parentreport_12,2::4,Social Responsiveness Scale (SRS),348,srs02
11471,between,srsprs_q12,2::4,SRS-2. Preschool Version,349,srs2_preschool01
11471,between,srsprs_q12,2::4,Social Responsiveness Scale (SRS) - Preschool Version,349,srs_preschool_200601
11471,in,interpersrelation_19,1;2,Vineland-II - Survey Form (2005),346,vinelandsurvey_200505
11471,in,interpersrelation_22,1;2,Vineland-II - Survey Form (2005),347,vinelandsurvey_200505
11472,=,codingb_caff_d,3,Autism Diagnostic Observation Schedule (ADOS) - Module 4,2113,ados4_200102
11472,=,codingb_caff_d,3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",2113,ados4_201201
11472,=,interpersrelation_19,0,Vineland-II - Survey Form (2005),2114,vinelandsurvey_200505
11472,=,interpersrelation_22,0,Vineland-II - Survey Form (2005),2115,vinelandsurvey_200505
11472,=,parentreport_12,1,"SRS-2. Adult, Preschool and School Age",2116,srs201
11472,=,parentreport_12,1,Social Responsiveness Scale (SRS),2116,srs02
11472,=,srsprs_q12,1,SRS-2. Preschool Version,2117,srs2_preschool01
11472,=,srsprs_q12,1,Social Responsiveness Scale (SRS) - Preschool Version,2117,srs_preschool_200601
11481,=,ccc2itm26,0,Children's Communication Checklist - 2,2118,ccc201
11481,=,ccc2itm35,0,Children's Communication Checklist - 2,2119,ccc201
11481,=,parentreport_13,1,"SRS-2. Adult, Preschool and School Age",2120,srs201
11481,=,parentreport_13,1,Social Responsiveness Scale (SRS),2120,srs02
11481,=,srsprs_q13,1,SRS-2. Preschool Version,2121,srs2_preschool01
11481,=,srsprs_q13,1,Social Responsiveness Scale (SRS) - Preschool Version,2121,srs_preschool_200601
11481,between,pp_rit_conv_skil_4,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",355,celf_402
11481,in,bpass12,1;2,Broader Phenotype Autism Symptom Scale,350,bpass01
11481,in,copingskills_15,1;2,Vineland-II - Survey Form (2005),351,vinelandsurvey_200505
11481,in,interpersrelation_35,1;2,Vineland-II - Survey Form (2005),352,vinelandsurvey_200505
11481,in,playleisuretime_15,1;2,Vineland-II - Survey Form (2005),353,vinelandsurvey_200505
11481,in,playleisuretime_19,1;2,Vineland-II - Survey Form (2005),354,vinelandsurvey_200505
11482,=,copingskills_15,0,Vineland-II - Survey Form (2005),2122,vinelandsurvey_200505
11482,=,interpersrelation_35,0,Vineland-II - Survey Form (2005),2123,vinelandsurvey_200505
11482,=,playleisuretime_15,0,Vineland-II - Survey Form (2005),2124,vinelandsurvey_200505
11482,=,playleisuretime_19,0,Vineland-II - Survey Form (2005),2125,vinelandsurvey_200505
11482,between,ccc2itm26,1::3,Children's Communication Checklist - 2,357,ccc201
11482,between,ccc2itm35,1::3,Children's Communication Checklist - 2,358,ccc201
11482,between,parentreport_13,2::4,"SRS-2. Adult, Preschool and School Age",359,srs201
11482,between,parentreport_13,2::4,Social Responsiveness Scale (SRS),359,srs02
11482,between,srsprs_q13,2::4,SRS-2. Preschool Version,361,srs2_preschool01
11482,between,srsprs_q13,2::4,Social Responsiveness Scale (SRS) - Preschool Version,361,srs_preschool_200601
11482,in,bpass12,3;4,Broader Phenotype Autism Symptom Scale,356,bpass01
11482,in,pp_rit_conv_skil_4,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",360,celf_402
11491,=,ccc2itm37,0,Children's Communication Checklist - 2,2126,ccc201
11491,=,ccc2itm48,0,Children's Communication Checklist - 2,2127,ccc201
11491,=,parentreport_10,1,"SRS-2. Adult, Preschool and School Age",2128,srs201
11491,=,parentreport_10,1,Social Responsiveness Scale (SRS),2128,srs02
11491,between,pp_rit_conv_skil_12,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",362,celf_402
11491,between,pp_rit_conv_skil_6,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",363,celf_402
11492,between,ccc2itm37,1::3,Children's Communication Checklist - 2,364,ccc201
11492,between,ccc2itm48,1::3,Children's Communication Checklist - 2,365,ccc201
11492,between,parentreport_10,2::4,"SRS-2. Adult, Preschool and School Age",366,srs201
11492,between,parentreport_10,2::4,Social Responsiveness Scale (SRS),366,srs02
11492,in,pp_rit_conv_skil_12,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",367,celf_402
11492,in,pp_rit_conv_skil_6,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",368,celf_402
11501,=,ccc2itm15,0,Children's Communication Checklist - 2,2129,ccc201
11501,between,ccc2itm54,1::3,Children's Communication Checklist - 2,369,ccc201
11501,between,parentreport_48,2::4,"SRS-2. Adult, Preschool and School Age",371,srs201
11501,between,parentreport_48,2::4,Social Responsiveness Scale (SRS),371,srs02
11501,between,pp_rit_conv_skil_14,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",372,celf_402
11501,between,pp_rit_conv_skil_15,2::4,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",373,celf_402
11501,between,srsprs_q48,2::4,SRS-2. Preschool Version,374,srs2_preschool01
11501,between,srsprs_q48,2::4,Social Responsiveness Scale (SRS) - Preschool Version,374,srs_preschool_200601
11501,in,copingskills_20,1;2,Vineland-II - Survey Form (2005),370,vinelandsurvey_200505
11502,=,ccc2itm54,0,Children's Communication Checklist - 2,2130,ccc201
11502,=,copingskills_20,0,Vineland-II - Survey Form (2005),2131,vinelandsurvey_200505
11502,=,parentreport_48,1,"SRS-2. Adult, Preschool and School Age",2132,srs201
11502,=,parentreport_48,1,Social Responsiveness Scale (SRS),2132,srs02
11502,=,srsprs_q48,1,SRS-2. Preschool Version,2133,srs2_preschool01
11502,=,srsprs_q48,1,Social Responsiveness Scale (SRS) - Preschool Version,2133,srs_preschool_200601
11502,between,ccc2itm15,1::3,Children's Communication Checklist - 2,375,ccc201
11502,in,pp_rit_conv_skil_14,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",376,celf_402
11502,in,pp_rit_conv_skil_15,0;1,"CELF-4 Clinical Eval of Lang Fundamentals, 4th ed",377,celf_402
11511,=,ccc2itm19,0,Children's Communication Checklist - 2,2134,ccc201
11511,=,ccc2itm41,0,Children's Communication Checklist - 2,2135,ccc201
11511,=,parentreport_10,1,"SRS-2. Adult, Preschool and School Age",2136,srs201
11511,=,parentreport_10,1,Social Responsiveness Scale (SRS),2136,srs02
11511,between,ccc2itm54,1::3,Children's Communication Checklist - 2,378,ccc201
11511,in,receptive_18,1;2,Vineland-II - Survey Form (2005),379,vinelandsurvey_200505
11512,=,ccc2itm54,0,Children's Communication Checklist - 2,2137,ccc201
11512,=,receptive_18,0,Vineland-II - Survey Form (2005),2138,vinelandsurvey_200505
11512,between,ccc2itm19,1::3,Children's Communication Checklist - 2,380,ccc201
11512,between,ccc2itm41,1::3,Children's Communication Checklist - 2,381,ccc201
11512,between,parentreport_10,2::4,"SRS-2. Adult, Preschool and School Age",382,srs201
11512,between,parentreport_10,2::4,Social Responsiveness Scale (SRS),382,srs02
11521,between,codinge_agg_a,1::3,Autism Diagnostic Observation Schedule (ADOS) - Module 1 (2007),384,ados1_200701
11521,between,codinge_agg_a,1::3,Autism Diagnostic Observation Schedule (ADOS)- Module 1,384,ados1_200102
11521,between,codinge_agg_a,1::3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 1",384,ados1_201201
11521,between,codinge_agg_c,1::3,Autism Diagnostic Observation Schedule (ADOS) - Module 3,385,ados3_200103
11521,between,codinge_agg_c,1::3,Autism Diagnostic Observation Schedule (ADOS)- Module 3,385,ados3_200102
11521,between,codinge_agg_c,1::3,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),385,ados3_200701
11521,between,codinge_agg_c,1::3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",385,ados3_201201
11521,between,codinge_agg_d,1::3,Autism Diagnostic Observation Schedule (ADOS) - Module 4,386,ados4_200102
11521,between,codinge_agg_d,1::3,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",386,ados4_201201
11521,in,cbcl_smear,1;2,Child Behavior Checklist (CBCL) 1-5,383,cbcl1_501
11522,=,cbcl_smear,1,Child Behavior Checklist (CBCL) 1-5,2139,cbcl1_501
11522,=,codinge_agg_a,0,Autism Diagnostic Observation Schedule (ADOS) - Module 1 (2007),2140,ados1_200701
11522,=,codinge_agg_a,0,Autism Diagnostic Observation Schedule (ADOS)- Module 1,2140,ados1_200102
11522,=,codinge_agg_a,0,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 1",2140,ados1_201201
11522,=,codinge_agg_c,0,Autism Diagnostic Observation Schedule (ADOS) - Module 3,2141,ados3_200103
11522,=,codinge_agg_c,0,Autism Diagnostic Observation Schedule (ADOS)- Module 3,2141,ados3_200102
11522,=,codinge_agg_c,0,Autism Diagnostic Observation Schedule (ADOS)- Module 3 (2007),2141,ados3_200701
11522,=,codinge_agg_c,0,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 3",2141,ados3_201201
11522,=,codinge_agg_d,0,Autism Diagnostic Observation Schedule (ADOS) - Module 4,2142,ados4_200102
11522,=,codinge_agg_d,0,"Autism Diagnostic Observation Schedule, 2nd Edition (ADOS-2) - Module 4",2142,ados4_201201
11531,in,cbcl57,1;2,Child Behavior Checklist (CBCL) 1-5,387,cbcl1_501
11531,in,cbcl57,1;2,Child Behavior Checklist (CBCL) 6-18,387,cbcl01
11531,in,cbcl94,1;2,Child Behavior Checklist (CBCL) 6-18,388,cbcl01
11531,in,cbcl97,1;2,Child Behavior Checklist (CBCL) 6-18,389,cbcl01
11531,in,scl63,moderately; quite a bit; extremely,Symptom Checklist 90-Revised,390,symptom_checklist_90r01
11531,in,scl81,moderately; quite a bit; extremely,Symptom Checklist 90-Revised,391,symptom_checklist_90r01
11532,=,cbcl57,0,Child Behavior Checklist (CBCL) 1-5,2143,cbcl1_501
11532,=,cbcl57,0,Child Behavior Checklist (CBCL) 6-18,2143,cbcl01
11532,=,cbcl94,0,Child Behavior Checklist (CBCL) 6-18,2144,cbcl01
11532,=,cbcl97,0,Child Behavior Checklist (CBCL) 6-18,2145,cbcl01
11532,in,scl63,not at all; a little bit,Symptom Checklist 90-Revised,392,symptom_checklist_90r01
11532,in,scl81,not at all; a little bit,Symptom Checklist 90-Revised,393,symptom_checklist_90r01
11541,in,cbcl106,1;2,Child Behavior Checklist (CBCL) 6-18,394,cbcl01
11541,in,cbcl20,1;2,Child Behavior Checklist (CBCL) 1-5,395,cbcl1_501
11541,in,cbcl20,1;2,Child Behavior Checklist (CBCL) 6-18,395,cbcl01
11541,in,cbcl21,1;2,Child Behavior Checklist (CBCL) 1-5,396,cbcl1_501
11541,in,cbcl21,1;2,Child Behavior Checklist (CBCL) 6-18,396,cbcl01
11541,in,cbcl72,1;2,Child Behavior Checklist (CBCL) 6-18,397,cbcl01
11541,in,mbcriticalitems_7,1;2,Vineland-II - Survey Form (2005),398,vinelandsurvey_200505
11542,=,cbcl106,0,Child Behavior Checklist (CBCL) 6-18,2146,cbcl01
11542,=,cbcl20,0,Child Behavior Checklist (CBCL) 1-5,2147,cbcl1_501
11542,=,cbcl20,0,Child Behavior Checklist (CBCL) 6-18,2147,cbcl01
11542,=,cbcl21,0,Child Behavior Checklist (CBCL) 1-5,2148,cbcl1_501
11542,=,cbcl21,0,Child Behavior Checklist (CBCL) 6-18,2148,cbcl01
